"FranchsieID","GoalieId","FHMID","Player.Name","LeagueId","newTeamID","TeamId","SubtotalForId","Season","isPlayoffs","GamesPlayed","Wins","Losses","OvertimeLosses","Minutes","PenaltyMinutes","Shutouts","GoalsAgainst","ShotsAgainst","Assists","EmptyGoalAgainst","PenaltyShotAttempts","Starts","Backups","PenaltyShotSaves","X","X.1"
"27",100117,"","Michael McFadden",3,NA,"56","",43,0,10,5,5,0,552,2,0,34,290,0,0,9,10,0,10,NA,NA
"28",100147,"","Beaujeaux Biscuit",3,NA,"28","",43,1,3,3,0,0,180,0,1,2,61,0,0,0,3,0,0,NA,NA
"28",100147,"","Beaujeaux Biscuit",3,NA,"28","",43,0,10,9,0,1,610,0,2,18,278,0,0,6,10,0,7,NA,NA
"29",100162,"","Tommy Tuck",3,NA,"29","",43,1,1,0,1,0,60,0,0,4,38,0,1,0,1,0,0,NA,NA
"29",100162,"","Tommy Tuck",3,NA,"29","",43,0,10,5,4,1,610,0,1,34,350,0,0,4,10,0,8,NA,NA
"30",100141,"","Artom Zhumbayev",3,NA,"30","",43,0,10,2,7,1,554,2,0,31,307,0,0,10,10,0,5,NA,NA
"30",100156,"","Roberts Klavins",3,NA,"30","",43,0,1,0,0,0,50,0,0,2,24,0,0,0,0,10,0,NA,NA
"31",100174,"","Geezus Kryyst",3,NA,"31","",43,1,2,1,1,0,119,0,0,4,65,0,0,0,2,0,0,NA,NA
"31",100174,"","Geezus Kryyst",3,NA,"31","",43,0,10,4,4,1,521,0,1,25,225,0,0,4,10,0,8,NA,NA
"31",100148,"","Benjamin Blue",3,NA,"31","",43,0,2,0,1,0,84,0,0,4,42,0,0,0,0,10,0,NA,NA
"32",100116,"","Mikke Laukkanen",3,NA,"32","",43,1,1,0,1,0,60,0,0,4,26,0,0,0,1,0,0,NA,NA
"32",100170,"","Scottey Crawfling",3,NA,"32","",43,0,1,0,0,0,25,0,0,2,11,0,0,0,0,10,0,NA,NA
"32",100116,"","Mikke Laukkanen",3,NA,"32","",43,0,10,7,3,0,590,4,1,25,339,0,0,16,10,0,7,NA,NA
"33",100157,"","Chris Partridge",3,NA,"33","",43,0,10,3,7,0,592,0,0,27,332,0,2,0,10,0,0,NA,NA
"34",100166,"","Walter Hobbs",3,NA,"34","",43,1,1,0,0,1,74,0,0,2,46,0,0,0,1,0,0,NA,NA
"34",100166,"","Walter Hobbs",3,NA,"34","",43,0,10,4,3,2,538,0,0,35,246,0,0,5,10,0,4,NA,NA
"34",100145,"","Jay Bae",3,NA,"34","",43,0,2,0,1,0,72,0,0,4,38,0,0,0,0,10,0,NA,NA
"35",100153,"","Evgueni Marmeladov",3,NA,"35","",43,1,3,2,1,0,194,0,0,5,113,0,0,0,3,0,0,NA,NA
"35",100153,"","Evgueni Marmeladov",3,NA,"35","",43,0,10,8,1,1,605,0,1,20,273,0,0,2,10,0,0,NA,NA
"36",100152,"","Jordin FourFour Jr.",3,NA,"36","",43,1,2,1,1,0,120,0,0,7,59,0,0,0,2,0,0,NA,NA
"36",100152,"","Jordin FourFour Jr.",3,NA,"36","",43,0,10,6,3,1,599,2,0,27,286,0,0,11,10,0,7,NA,NA
"36",100179,"","Johannes Leitner",3,NA,"36","",43,0,1,0,0,0,15,0,0,0,6,0,0,0,0,10,0,NA,NA
"#N/A",100162,"298","Tommy Tuck",1,NA,"","",43,0,49,16,29,4,2962,2,2,159,1593,2,1,17,49,2,32,NA,NA
"#N/A",100117,"1100117","Michael McFadden",1,NA,"","",43,0,40,23,13,4,2418,4,4,115,1202,1,0,13,40,9,25,NA,NA
"#N/A",100275,"","Vasil Comescu",2,NA,"","",43,0,10,1,0,1,283,0,0,7,115,0,0,3,0,50,0,NA,NA
"#N/A",100148,"","Benjamin Blue",2,NA,"","",43,0,46,20,24,2,2682,4,3,119,1198,0,0,15,46,2,31,NA,NA
"1",100166,"1100166","Walter Hobbs",1,17,"1","",44,0,43,23,19,1,2591,6,2,121,1468,1,2,13,43,7,40,NA,NA
"1",100177,"1100177","Reece Artois",1,17,"1","",44,0,7,5,2,0,425,0,0,21,214,0,0,3,7,43,7,NA,NA
"2",100168,"330","Sebastien Primeau",1,12,"2","",44,0,44,22,19,3,2693,8,1,134,1424,0,0,46,44,6,32,NA,NA
"2",100136,"1100136","Charlotta Caspari",1,12,"2","",44,0,6,4,2,0,361,0,0,24,181,0,0,0,6,44,0,NA,NA
"2",100168,"330","Sebastien Primeau",1,12,"2","",44,1,14,7,7,0,840,0,0,42,464,0,0,0,14,0,0,NA,NA
"3",100162,"298","Tommy Tuck",1,15,"3","",44,0,44,29,11,4,2675,2,4,115,1312,4,3,22,44,6,34,NA,NA
"3",100173,"463","Aleister Cain",1,15,"3","",44,0,6,6,0,0,360,0,0,12,149,0,0,0,6,0,0,NA,NA
"3",100162,"298","Tommy Tuck",1,15,"3","",44,1,11,6,5,0,657,0,1,25,347,1,1,0,11,0,0,NA,NA
"4",100158,"1100158","Cedric Moreau",1,8,"4","",44,0,44,18,21,5,2552,2,1,130,1552,1,2,14,44,6,35,NA,NA
"4",100142,"1100142","Coren Volden",1,8,"4","",44,0,6,0,1,1,235,0,0,12,133,0,0,3,2,43,1,NA,NA
"4",100170,"133","Scottey Crawfling",1,8,"4","",44,0,4,0,4,0,234,2,0,13,108,0,1,0,4,1,0,NA,NA
"5",100148,"199","Benjamin Blue",1,20,"5","",44,0,16,6,9,1,968,2,0,55,549,0,1,6,16,34,13,NA,NA
"5",100144,"1100144","Johnny Yuma",1,20,"5","",44,0,34,11,20,3,2061,2,0,124,1154,1,0,19,34,16,27,NA,NA
"6",100172,"1100172","Willis Vincent",1,4,"6","",44,0,6,4,2,0,364,0,0,15,141,0,0,3,6,0,6,NA,NA
"6",100147,"231","Beaujeaux Biscuit",1,4,"6","",44,0,44,25,12,7,2666,0,0,118,1304,1,0,18,44,6,24,NA,NA
"6",100147,"231","Beaujeaux Biscuit",1,4,"6","",44,1,18,10,7,1,1084,2,2,56,563,0,0,0,18,0,0,NA,NA
"7",100174,"67","Geezus Kryyst",1,2,"7","",44,0,44,21,17,5,2508,10,5,113,1237,0,1,27,44,6,24,NA,NA
"7",100132,"395","Jimmy Wagner",1,2,"7","",44,0,11,4,2,1,525,0,1,25,277,0,0,10,6,44,5,NA,NA
"7",100174,"67","Geezus Kryyst",1,2,"7","",44,1,5,1,3,1,301,2,0,15,169,1,0,0,5,0,0,NA,NA
"8",100157,"1100157","Chris Partridge",1,23,"8","",44,0,44,12,26,6,2662,4,1,149,1662,1,1,12,44,6,33,NA,NA
"8",100176,"1100176","Petr Vrana",1,23,"8","",44,0,6,1,4,1,366,0,0,22,228,1,0,4,6,0,4,NA,NA
"9",100113,"1100113","Richard C. Hocolate",1,1,"9","",44,0,17,11,5,1,1035,0,3,37,491,0,1,13,17,33,14,NA,NA
"9",100178,"264","Kata Vilde",1,1,"9","",44,0,33,17,13,3,2001,2,1,87,1031,0,1,12,33,17,27,NA,NA
"9",100178,"264","Kata Vilde",1,1,"9","",44,1,4,1,3,0,239,0,0,13,121,0,0,0,4,1,0,NA,NA
"9",100113,"1100113","Richard C. Hocolate",1,1,"9","",44,1,1,0,1,0,60,0,0,5,26,0,0,0,1,4,0,NA,NA
"10",100117,"1100117","Michael McFadden",1,9,"10","",44,0,44,29,13,2,2651,4,3,91,1329,0,2,9,44,6,34,NA,NA
"10",100169,"1100169","Steven Moore",1,9,"10","",44,0,6,4,2,0,360,0,0,19,170,0,0,0,6,44,0,NA,NA
"10",100117,"1100117","Michael McFadden",1,9,"10","",44,1,7,3,3,1,418,0,0,19,197,0,0,0,7,0,0,NA,NA
"11",100159,"1100159","Ben Holtby",1,11,"11","",44,0,6,4,2,0,361,0,0,16,187,0,0,0,6,44,0,NA,NA
"11",100153,"532","Evgueni Marmeladov",1,11,"11","",44,0,44,26,14,4,2672,0,1,128,1315,2,1,23,44,6,33,NA,NA
"11",100153,"532","Evgueni Marmeladov",1,11,"11","",44,1,6,2,4,0,360,2,0,22,187,0,0,0,6,0,0,NA,NA
"12",100151,"1100151","Thaddeus Prince",1,19,"12","",44,0,6,1,5,0,359,0,0,18,199,0,0,0,6,44,0,NA,NA
"12",100116,"1100116","Mikke Laukkanen",1,19,"12","",44,0,44,19,20,5,2674,10,2,140,1434,1,5,34,44,6,32,NA,NA
"13",100152,"1100152","Jordin FourFour Jr.",1,21,"13","",44,0,46,17,22,5,2630,6,2,147,1424,1,0,13,44,6,30,NA,NA
"13",100175,"1100175","Kyle Davis",1,21,"13","",44,0,8,2,4,0,387,2,0,25,183,0,0,0,6,44,0,NA,NA
"14",100141,"1100141","Artom Zhumbayev",1,5,"14","",44,0,44,24,14,6,2680,2,2,118,1305,1,2,22,44,6,32,NA,NA
"14",100156,"1100156","Roberts Klavins",1,5,"14","",44,0,6,5,1,0,370,0,0,11,179,0,1,5,6,44,5,NA,NA
"14",100141,"1100141","Artom Zhumbayev",1,5,"14","",44,1,18,12,6,0,1079,0,0,48,563,0,0,0,18,0,0,NA,NA
"15",100278,"","Hank Scorpio",2,NA,"19","",44,1,7,3,4,0,403,0,0,21,171,0,1,0,7,0,0,NA,NA
"15",100274,"","Larry Atta",2,NA,"19","",44,1,1,0,0,0,16,0,0,0,4,0,0,0,0,7,0,NA,NA
"15",100275,"","Vasil Comescu",2,NA,"19","1920",44,0,1,0,0,0,20,0,0,1,5,0,0,0,0,10,0,NA,NA
"15",100278,"","Hank Scorpio",2,NA,"19","",44,0,40,20,14,5,2293,4,0,134,1015,3,0,39,40,0,29,NA,NA
"15",100274,"","Larry Atta",2,NA,"19","",44,0,15,3,7,1,734,2,0,40,352,1,1,0,10,40,0,NA,NA
"16",100170,"","Scottey Crawfling",2,NA,"18","",44,1,16,8,7,1,976,0,0,42,457,1,0,0,16,0,0,NA,NA
"16",100170,"","Scottey Crawfling",2,NA,"18","",44,0,43,22,17,1,2342,6,3,111,1097,0,0,19,42,5,27,NA,NA
"16",100131,"","Aleksandr Aleksandrov",2,NA,"18","",44,0,15,2,5,3,693,0,0,37,307,0,1,8,8,42,5,NA,NA
"17",100179,"","Johannes Leitner",2,NA,"17","",44,1,14,7,7,0,763,2,1,43,347,1,0,0,14,0,0,NA,NA
"17",100164,"","Greg Santos",2,NA,"17","",44,1,3,0,0,0,76,0,0,8,45,0,0,0,0,14,0,NA,NA
"17",100164,"","Greg Santos",2,NA,"17","",44,0,15,5,2,0,591,0,1,31,262,0,1,4,6,44,3,NA,NA
"17",100179,"","Johannes Leitner",2,NA,"17","",44,0,44,22,16,5,2434,12,2,131,1074,1,0,8,44,6,22,NA,NA
"18",100279,"","Justin Willis",2,NA,"52","",44,0,36,17,16,2,2120,2,0,97,880,1,2,9,36,2,16,NA,NA
"18",100180,"","Nathan Cosco",2,NA,"52","",44,0,14,7,5,1,699,2,0,37,357,0,1,9,12,38,11,NA,NA
"19",100182,"","Cedric Robinson",2,NA,"15","",44,1,7,3,3,1,427,0,1,17,132,0,0,0,7,0,0,NA,NA
"19",100182,"","Cedric Robinson",2,NA,"15","",44,0,44,29,9,6,2675,0,2,118,1228,2,0,15,44,6,29,NA,NA
"19",100271,"","Ricky Lewis",2,NA,"15","",44,0,6,3,3,0,360,2,0,17,180,0,0,0,6,44,0,NA,NA
"20",100173,"","Aleister Cain",2,NA,"50","",44,1,11,8,3,0,636,0,1,28,251,3,0,0,11,0,0,NA,NA
"20",100172,"","Willis Vincent",2,NA,"50","",44,1,1,0,0,0,34,0,0,1,12,0,0,0,0,11,0,NA,NA
"20",100172,"","Willis Vincent",2,NA,"50","",44,0,15,4,3,3,676,0,0,31,292,0,0,17,8,42,7,NA,NA
"20",100173,"","Aleister Cain",2,NA,"50","",44,0,43,24,12,4,2363,4,1,110,1026,1,0,22,42,8,31,NA,NA
"21",100277,"","Scott Wyndham",2,NA,"21","1921",44,0,11,1,5,0,452,0,0,32,263,0,0,0,5,19,0,NA,NA
"21",100275,"","Vasil Comescu",2,NA,"21","1920",44,0,2,0,0,0,45,0,0,4,28,0,0,0,0,5,0,NA,NA
"21",100190,"","Vivian Leblanc",2,NA,"21","",44,0,19,4,12,2,950,2,0,80,552,2,0,4,19,0,5,NA,NA
"22",100280,"","Simeon Vanloon",2,NA,"22","",44,1,1,0,0,0,18,0,0,0,4,0,0,0,0,5,0,NA,NA
"22",100176,"","Petr Vrana",2,NA,"22","",44,1,5,1,3,1,281,0,0,16,92,0,0,0,5,0,0,NA,NA
"22",100277,"","Scott Wyndham",2,NA,"22","1921",44,0,7,0,5,1,370,0,0,25,174,0,0,0,6,18,0,NA,NA
"22",100280,"","Simeon Vanloon",2,NA,"22","",44,0,4,0,1,0,119,0,0,4,47,0,1,0,0,26,0,NA,NA
"22",100176,"","Petr Vrana",2,NA,"22","",44,0,44,24,15,4,2506,6,4,119,1092,2,1,23,44,1,33,NA,NA
"25",100178,"","Kata Vilde",3,NA,"25","",44,0,8,2,6,0,392,0,0,27,228,0,1,3,7,3,7,NA,NA
"25",100168,"","Sebastien Primeau",3,NA,"25","",44,0,5,0,2,0,212,2,0,15,130,0,0,0,3,7,0,NA,NA
"26",100113,"","Richard C. Hocolate",3,NA,"26","",44,1,1,0,0,1,79,0,0,4,21,0,0,0,1,0,0,NA,NA
"26",100113,"","Richard C. Hocolate",3,NA,"26","",44,0,10,6,3,1,607,0,0,26,312,0,1,3,10,0,7,NA,NA
"27",100182,"","Cedric Robinson",3,NA,"56","",44,0,1,0,0,0,34,0,0,0,8,0,1,0,0,10,0,NA,NA
"27",100117,"","Michael McFadden",3,NA,"56","",44,0,10,3,5,2,578,2,0,34,306,0,0,7,10,0,6,NA,NA
"28",100147,"","Beaujeaux Biscuit",3,NA,"28","",44,1,3,3,0,0,186,0,1,7,82,0,0,0,3,0,0,NA,NA
"28",100147,"","Beaujeaux Biscuit",3,NA,"28","",44,0,10,9,1,0,600,2,0,26,289,1,0,0,10,0,0,NA,NA
"29",100162,"","Tommy Tuck",3,NA,"29","",44,0,10,3,4,3,615,4,0,32,274,0,1,10,10,0,8,NA,NA
"30",100141,"","Artom Zhumbayev",3,NA,"30","",44,1,3,2,0,1,186,0,0,9,98,0,0,0,3,0,0,NA,NA
"30",100141,"","Artom Zhumbayev",3,NA,"30","",44,0,10,6,2,2,610,2,1,19,332,1,0,7,10,0,3,NA,NA
"31",100174,"","Geezus Kryyst",3,NA,"31","",44,1,1,0,1,0,60,0,0,2,31,0,1,0,1,0,0,NA,NA
"31",100174,"","Geezus Kryyst",3,NA,"31","",44,0,10,4,4,1,553,0,0,29,300,0,0,6,10,0,8,NA,NA
"31",100148,"","Benjamin Blue",3,NA,"31","",44,0,2,1,0,0,58,0,0,1,21,0,0,0,0,10,0,NA,NA
"32",100116,"","Mikke Laukkanen",3,NA,"32","",44,1,2,1,1,0,129,0,0,7,66,0,0,0,2,0,0,NA,NA
"32",100170,"","Scottey Crawfling",3,NA,"32","",44,0,1,0,1,0,31,0,0,3,16,0,0,0,0,10,0,NA,NA
"32",100116,"","Mikke Laukkanen",3,NA,"32","",44,0,10,6,3,0,569,0,1,22,309,0,0,0,10,0,0,NA,NA
"33",100157,"","Chris Partridge",3,NA,"33","",44,1,2,1,1,0,140,2,0,7,94,0,0,0,2,0,0,NA,NA
"33",100157,"","Chris Partridge",3,NA,"33","",44,0,10,6,4,0,609,4,0,30,327,1,1,6,10,0,8,NA,NA
"34",100166,"","Walter Hobbs",3,NA,"34","",44,1,1,0,0,1,69,0,0,4,39,1,0,0,1,0,0,NA,NA
"34",100166,"","Walter Hobbs",3,NA,"34","",44,0,5,2,2,1,304,2,0,15,165,0,0,0,5,5,0,NA,NA
"34",100145,"","Jay Bae",3,NA,"34","",44,0,5,3,1,1,307,0,0,15,125,0,0,5,5,5,5,NA,NA
"35",100153,"","Evgueni Marmeladov",3,NA,"35","",44,0,10,4,6,0,528,6,0,31,265,2,0,3,10,0,10,NA,NA
"35",100131,"","Aleksandr Aleksandrov",3,NA,"35","",44,0,2,0,0,0,76,0,0,4,30,0,1,0,0,10,0,NA,NA
"36",100152,"","Jordin FourFour Jr.",3,NA,"36","",44,1,1,0,1,0,60,0,0,4,32,0,0,0,1,0,0,NA,NA
"36",100179,"","Johannes Leitner",3,NA,"36","",44,0,1,0,1,0,33,0,0,5,19,0,0,0,1,9,0,NA,NA
"36",100152,"","Jordin FourFour Jr.",3,NA,"36","",44,0,10,5,3,1,575,2,0,25,279,1,1,3,9,1,6,NA,NA
"#N/A",100277,"","Scott Wyndham",2,NA,"","",44,0,18,1,10,1,822,0,0,57,437,0,0,0,11,37,0,NA,NA
"#N/A",100275,"","Vasil Comescu",2,NA,"","",44,0,3,0,0,0,65,0,0,5,33,0,0,0,0,15,0,NA,NA
"1",100177,"1100177","Reece Artois",1,17,"1","",45,0,8,5,3,0,451,0,0,28,214,0,0,0,7,43,0,NA,NA
"1",100166,"1100166","Walter Hobbs",1,17,"1","",45,0,43,27,12,3,2557,17,2,108,1349,1,1,8,43,7,22,NA,NA
"1",100166,"1100166","Walter Hobbs",1,17,"1","",45,1,11,7,2,2,682,6,2,28,343,2,0,0,11,0,0,NA,NA
"2",100168,"330","Sebastien Primeau",1,12,"2","",45,0,44,23,17,4,2661,6,1,133,1308,1,1,17,44,6,26,NA,NA
"2",100180,"1100180","Nathan Cosco",1,12,"2","",45,0,6,4,2,0,364,0,1,18,164,0,0,3,6,44,6,NA,NA
"2",100168,"330","Sebastien Primeau",1,12,"2","",45,1,11,6,5,0,661,2,0,42,394,1,0,0,11,0,0,NA,NA
"3",100162,"298","Tommy Tuck",1,15,"3","",45,0,44,38,5,1,2664,10,3,89,1290,1,0,13,44,6,37,NA,NA
"3",100173,"463","Aleister Cain",1,15,"3","",45,0,6,3,1,2,362,0,0,18,158,1,0,0,6,0,0,NA,NA
"3",100162,"298","Tommy Tuck",1,15,"3","",45,1,18,12,6,0,1093,6,0,53,592,0,0,0,18,0,0,NA,NA
"4",100170,"133","Scottey Crawfling",1,8,"4","",45,0,18,9,6,0,960,0,0,45,503,0,0,8,15,35,15,NA,NA
"4",100158,"1100158","Cedric Moreau",1,8,"4","",45,0,36,13,18,4,2062,2,1,109,1150,0,2,13,35,15,19,NA,NA
"5",100167,"1100167","Julian O'Sullivan",1,20,"5","",45,0,13,7,6,0,780,0,0,34,419,1,0,0,13,37,0,NA,NA
"5",100148,"199","Benjamin Blue",1,20,"5","",45,0,37,13,22,2,2231,4,1,120,1268,0,3,12,37,13,31,NA,NA
"6",100147,"231","Beaujeaux Biscuit",1,4,"6","",45,0,44,27,15,2,2661,6,0,139,1413,1,2,13,44,6,37,NA,NA
"6",100172,"1100172","Willis Vincent",1,4,"6","",45,0,6,3,1,2,366,2,0,21,139,0,0,2,6,44,0,NA,NA
"6",100147,"231","Beaujeaux Biscuit",1,4,"6","",45,1,18,11,6,1,1085,0,0,54,561,0,2,0,18,0,0,NA,NA
"7",100132,"395","Jimmy Wagner",1,2,"7","",45,0,11,3,4,0,537,0,0,23,276,0,0,0,6,44,0,NA,NA
"7",100174,"67","Geezus Kryyst",1,2,"7","",45,0,44,18,23,2,2469,2,2,132,1317,2,2,8,44,6,28,NA,NA
"8",100176,"1100176","Petr Vrana",1,23,"8","",45,0,6,1,5,0,357,0,0,23,237,0,0,0,6,0,0,NA,NA
"8",100157,"1100157","Chris Partridge",1,23,"8","",45,0,44,17,25,2,2649,4,1,136,1393,1,3,13,44,6,30,NA,NA
"9",100113,"1100113","Richard C. Hocolate",1,1,"9","",45,0,9,5,4,0,537,0,2,21,260,0,0,0,9,41,0,NA,NA
"9",100178,"264","Kata Vilde",1,1,"9","",45,0,41,17,22,2,2478,2,3,123,1277,0,2,16,41,9,33,NA,NA
"10",100169,"1100169","Steven Moore",1,9,"10","",45,0,6,2,3,1,370,0,0,24,167,0,1,7,6,44,3,NA,NA
"10",100117,"1100117","Michael McFadden",1,9,"10","",45,0,44,22,19,3,2661,2,2,130,1343,2,1,12,44,6,40,NA,NA
"10",100117,"1100117","Michael McFadden",1,9,"10","",45,1,5,1,3,1,305,2,0,20,190,0,0,0,5,0,0,NA,NA
"11",100153,"532","Evgueni Marmeladov",1,11,"11","",45,0,39,19,15,5,2375,4,0,119,1143,2,2,23,39,11,32,NA,NA
"11",100159,"1100159","Ben Holtby",1,11,"11","",45,0,11,5,5,1,672,0,0,38,373,1,1,11,11,39,7,NA,NA
"11",100153,"532","Evgueni Marmeladov",1,11,"11","",45,1,4,0,3,1,239,0,0,16,147,0,0,0,4,0,0,NA,NA
"12",100151,"1100151","Thaddeus Prince",1,19,"12","",45,0,6,3,3,0,359,0,0,16,176,0,0,0,6,44,0,NA,NA
"12",100179,"165","Johannes Leitner",1,19,"12","",45,0,44,23,19,2,2656,10,1,147,1435,0,1,17,44,6,36,NA,NA
"12",100179,"165","Johannes Leitner",1,19,"12","",45,1,5,1,3,1,300,0,0,20,152,0,0,0,5,0,0,NA,NA
"13",100152,"1100152","Jordin FourFour Jr.",1,21,"13","",45,0,43,17,22,3,2354,4,3,133,1175,0,4,9,42,8,23,NA,NA
"13",100175,"1100175","Kyle Davis",1,21,"13","",45,0,16,3,4,1,663,0,0,31,329,0,1,3,8,42,5,NA,NA
"14",100156,"1100156","Roberts Klavins",1,5,"14","",45,0,6,2,2,2,370,0,0,22,172,0,0,6,6,44,3,NA,NA
"14",100141,"1100141","Artom Zhumbayev",1,5,"14","",45,0,44,21,17,6,2672,2,2,127,1406,1,0,26,44,6,30,NA,NA
"14",100141,"1100141","Artom Zhumbayev",1,5,"14","",45,1,4,0,3,1,250,0,0,15,159,0,0,0,4,0,0,NA,NA
"15",100194,"","Peter Larson",2,NA,"19","",45,1,6,2,2,1,295,0,0,20,124,0,0,0,6,0,0,NA,NA
"15",100278,"","Hank Scorpio",2,NA,"19","",45,1,2,0,1,0,80,0,0,4,39,0,1,0,0,6,0,NA,NA
"15",100194,"","Peter Larson",2,NA,"19","",45,0,42,24,12,4,2443,2,3,95,933,0,1,14,42,8,27,NA,NA
"15",100278,"","Hank Scorpio",2,NA,"19","",45,0,11,6,4,0,586,0,0,24,221,0,0,5,8,42,6,NA,NA
"16",100200,"","Yuri Ushakov",2,NA,"18","",45,1,16,10,5,1,911,0,1,51,449,2,1,0,16,0,0,NA,NA
"16",100131,"","Aleksandr Aleksandrov",2,NA,"18","",45,1,2,0,0,0,76,0,0,4,35,0,0,0,0,16,0,NA,NA
"16",100200,"","Yuri Ushakov",2,NA,"18","",45,0,45,18,21,5,2571,2,2,125,1061,2,0,24,44,6,29,NA,NA
"16",100131,"","Aleksandr Aleksandrov",2,NA,"18","",45,0,11,4,2,0,464,2,0,16,171,0,0,0,6,44,0,NA,NA
"17",100193,"","Eddy Ask Jr.",2,NA,"17","",45,1,5,1,1,1,198,0,0,8,89,0,0,0,2,10,0,NA,NA
"17",100183,"","Casimir Stevens",2,NA,"17","",45,1,11,5,4,0,555,0,0,32,253,1,0,0,10,2,0,NA,NA
"17",100193,"","Eddy Ask Jr.",2,NA,"17","",45,0,16,6,4,0,740,0,0,35,293,1,0,3,9,36,9,NA,NA
"17",100183,"","Casimir Stevens",2,NA,"17","",45,0,42,23,13,4,2288,21,1,114,929,4,1,14,41,9,32,NA,NA
"18",100281,"","Mike McKorsy",2,NA,"52","",45,1,11,5,3,2,661,2,0,39,311,0,0,0,11,0,0,NA,NA
"18",100279,"","Justin Willis",2,NA,"52","",45,1,2,1,0,0,53,0,0,3,12,0,0,0,0,11,0,NA,NA
"18",100281,"","Mike McKorsy",2,NA,"52","",45,0,42,11,24,6,2362,2,0,131,1048,0,2,12,42,8,10,NA,NA
"18",100279,"","Justin Willis",2,NA,"52","",45,0,14,5,3,1,663,0,2,19,265,0,1,0,8,37,0,NA,NA
"19",100182,"","Cedric Robinson",2,NA,"15","",45,1,18,10,7,1,1097,4,0,58,473,1,0,0,18,0,0,NA,NA
"19",100284,"","Jakub Hasek",2,NA,"15","",45,0,10,4,3,0,466,4,0,29,179,0,0,8,8,42,6,NA,NA
"19",100182,"","Cedric Robinson",2,NA,"15","",45,0,44,27,14,2,2564,6,3,115,1115,0,0,16,42,8,29,NA,NA
"20",100282,"","Lee Marshall",2,NA,"50","",45,1,1,0,0,0,20,0,0,2,11,0,0,0,0,16,0,NA,NA
"20",100173,"","Aleister Cain",2,NA,"50","",45,1,16,12,4,0,987,0,0,46,434,0,1,0,16,0,0,NA,NA
"20",100282,"","Lee Marshall",2,NA,"50","",45,0,11,6,3,0,571,6,0,23,247,0,0,0,9,14,0,NA,NA
"20",100173,"","Aleister Cain",2,NA,"50","",45,0,34,18,13,1,1893,2,1,87,820,0,1,7,32,18,32,NA,NA
"20",100185,"","Billy Sorokin",2,NA,"50","",45,0,10,4,5,0,543,0,1,27,218,0,0,0,9,18,0,NA,NA
"21",100190,"","Vivian Leblanc",2,NA,"21","",45,1,4,0,3,1,247,0,0,15,123,0,0,0,4,0,0,NA,NA
"21",100285,"","Low Temp",2,NA,"21","",45,0,9,4,1,0,370,4,0,20,149,0,0,0,6,44,0,NA,NA
"21",100190,"","Vivian Leblanc",2,NA,"21","",45,0,46,26,16,3,2650,2,0,133,1147,0,1,10,44,6,22,NA,NA
"22",100176,"","Petr Vrana",2,NA,"22","",45,1,6,2,4,0,313,0,0,21,131,0,1,0,6,0,0,NA,NA
"22",100192,"","Aleksi O'Koivu-Volkova",2,NA,"22","",45,1,2,0,0,0,46,0,0,2,19,0,0,0,0,6,0,NA,NA
"22",100192,"","Aleksi O'Koivu-Volkova",2,NA,"22","",45,0,13,4,3,1,551,0,0,28,221,1,0,6,6,44,4,NA,NA
"22",100176,"","Petr Vrana",2,NA,"22","",45,0,44,25,16,1,2482,6,3,112,966,4,0,15,44,0,41,NA,NA
"23",100181,"","Patrice Nadeau",2,NA,"23","",45,1,4,0,3,1,225,2,0,19,104,1,0,0,4,0,0,NA,NA
"23",100283,"","Junebug Langdon-Wray",2,NA,"23","",45,1,1,0,0,0,28,0,0,0,15,0,0,0,0,4,0,NA,NA
"23",100283,"","Junebug Langdon-Wray",2,NA,"23","",45,0,10,2,5,0,498,0,0,32,210,1,0,0,7,43,0,NA,NA
"23",100181,"","Patrice Nadeau",2,NA,"23","",45,0,43,13,27,3,2507,4,0,135,1151,4,2,5,43,7,26,NA,NA
"24",100188,"","Mike Hunt",2,NA,"24","",45,1,1,0,1,0,36,0,0,4,14,0,0,0,1,4,0,NA,NA
"24",100189,"","Tibuk Soonika",2,NA,"24","",45,1,5,1,2,1,306,0,0,14,128,0,0,0,4,1,0,NA,NA
"24",100188,"","Mike Hunt",2,NA,"24","",45,0,30,11,16,1,1659,4,3,92,767,1,0,2,28,22,28,NA,NA
"24",100189,"","Tibuk Soonika",2,NA,"24","",45,0,25,9,12,1,1361,2,0,63,582,1,0,10,22,28,15,NA,NA
"25",100178,"","Kata Vilde",3,NA,"25","",45,0,10,4,5,1,613,0,0,33,374,1,0,11,10,0,9,NA,NA
"26",100113,"","Richard C. Hocolate",3,NA,"26","",45,1,2,2,0,0,121,0,0,5,58,0,0,0,2,0,0,NA,NA
"26",100113,"","Richard C. Hocolate",3,NA,"26","",45,0,10,8,1,1,611,2,0,25,293,1,0,9,10,0,8,NA,NA
"27",100117,"","Michael McFadden",3,NA,"56","",45,1,1,0,0,0,47,0,0,3,23,0,0,0,0,1,0,NA,NA
"27",100182,"","Cedric Robinson",3,NA,"56","",45,1,1,0,1,0,13,0,0,3,8,0,0,0,1,0,0,NA,NA
"27",100117,"","Michael McFadden",3,NA,"56","",45,0,2,0,0,1,94,0,0,3,56,0,0,7,0,10,0,NA,NA
"27",100182,"","Cedric Robinson",3,NA,"56","",45,0,10,4,4,1,512,0,0,30,256,0,0,0,10,0,0,NA,NA
