FHMID,Name,Season,1AS,2AS,3AS,RAS,AS,CC,Bojo Biscuit,Anton Razov,Aidan Richan,Jeff Dar,John McBride,Ryan Jesster,Scott Stevens,Ron Mexico,Turd Ferguson,Mike Honcho,Jay MacDonald,Sergei Karpotsov,Sarmad Khan
1000840,Nathan Russell,S35,,,,,,,,,,0,,,,,,,,,
1001008,Randy Randleman,S35,,,,,,,,,,1,,,,,,,,,
1001182,Ace Redding,S35,,,,,,,,,,0,,,,,,,,,
1001248,Reed Laing,S35,,,,,,,,,,0,,,,,,,,,
1100126,Timo Haas,S35,,,,,,,,,,,0,,,,,,,,
1100081,Hunter Wong,S35,,,,,,,,,,,0,,,,,,,,
1100129,Kyle Wahlgren,S35,,,,,,,,,,,1,,,,,,,,
1001318,Chris York,S35,,,,,,,,,,,,0,,,,,,,
1001319,Noro Wozy,S35,,,,,,,,,,,,0,,,,,,,
1001275,Zander Rhys,S35,,,,,,,,,,,,1,,,,,,,
1000835,Alonzo Garbanzo,S35,,,,,,,,,,,,,0,,,,,,
1001058,Wyatt Wollker,S35,,,,,,,,,,,,,1,,,,,,
1001106,Chris Crutchfield,S35,,,,,,,,,,,,,0,,,,,,
1001008,Randy Randleman,S35,,,,,,,,,,,,,,0,,,,,
1000892,Ales Smirnov,S35,,,,,,,,,,,,,,1,,,,,
1001182,Ace Redding,S35,,,,,,,,,,,,,,0,,,,,
1001231,Danny Foster,S35,,,,,,,,,,,,,,,1,,,,
1100129,Kyle Wahlgren,S35,,,,,,,,,,,,,,,,1,,,
1001182,Ace Redding,S35,,,,,,,,,,,,,,,,,1,,
1001182,Ace Redding,S35,,,,,,,,,,,,,,,,,,1,
1001031,Lord Pretty Flacko,S35,,,,,,,,,,,,,,,,,,1,
1001182,Ace Redding,S35,,,,,,,,,,,,,,,,,,,1
1000845,Kristian Eriksson,S35,,,,,,1,,,,,,,,,,,,,
1000984,Damien Wert,S35,,,,,,1,,,,,,,,,,,,,
1000934,Andrey Barbashev,S35,,,,,,1,,,,,,,,,,,,,
1000982,Evandrus Jesster,S35,,,,,,1,,,,,,,,,,,,,
1001318,Chris York,S35,,,,,,1,,,,,,,,,,,,,
1001248,Reed Laing,S35,,,,,,1,,,,,,,,,,,,,
1000999,Travis Kudleychuk,S35,,,,,,1,,,,,,,,,,,,,
1001088,Cynthia Taylor,S35,,,,,,1,,,,,,,,,,,,,
1000781,Zallerras Szlerchek,S35,,,,,,1,,,,,,,,,,,,,
1000932,Lukas Johnson,S35,,,,,,1,,,,,,,,,,,,,
1001128,Dane Rowe,S35,,,,,,1,,,,,,,,,,,,,
1000950,Robb Wind,S35,,,,,,1,,,,,,,,,,,,,
1001275,Zander Rhys,S35,,,,,,1,,,,,,,,,,,,,
1000870,Toki Wartooth,S35,,,,,,1,,,,,,,,,,,,,
1001288,Jack Dodds,S35,,,,,,1,,,,,,,,,,,,,
1001342,Elias Lindstrom,S35,,,,,,1,,,,,,,,,,,,,
1001321,Patrick Kilgore,S35,,,,,,1,,,,,,,,,,,,,
1001236,DarryL Landry,S35,,,,,,1,,,,,,,,,,,,,
1001220,Yason Vassilios,S35,,,,,,1,,,,,,,,,,,,,
1100087,Mark Harter,S35,,,,,,1,,,,,,,,,,,,,
1100120,Jeff Kirkstone,S35,,,,,,1,,,,,,,,,,,,,
1001008,Randy Randleman,S35,1,,,,,,,,,,,,,,,,,,
1001182,Ace Redding,S35,1,,,,,,,,,,,,,,,,,,
1000892,Ales Smirnov,S35,1,,,,,,,,,,,,,,,,,,
1001058,Wyatt Wollker,S35,1,,,,,,,,,,,,,,,,,,
1000835,Alonzo Garbanzo,S35,1,,,,,,,,,,,,,,,,,,
1100129,Kyle Wahlgren,S35,1,,,,,,,,,,,,,,,,,,
1001031,Lord Pretty Flacko,S35,,1,,,,,,,,,,,,,,,,,
1001272,Luke Atmey,S35,,1,,,,,,,,,,,,,,,,,
1000984,Damien Wert,S35,,1,,,,,,,,,,,,,,,,,
1001106,Chris Crutchfield,S35,,1,,,,,,,,,,,,,,,,,
1000939,Klaus Wagner,S35,,1,,,,,,,,,,,,,,,,,
1100081,Hunter Wong,S35,,1,,,,,,,,,,,,,,,,,
1000908,Kian Hamilton,S35,,,1,,,,,,,,,,,,,,,,
1001029,Jack Durden,S35,,,1,,,,,,,,,,,,,,,,
1000737,Esa Anrikkanen,S35,,,1,,,,,,,,,,,,,,,,
1001198,Ben Dover,S35,,,1,,,,,,,,,,,,,,,,
1001062,Jasper Clayton,S35,,,1,,,,,,,,,,,,,,,,
1100126,Timo Haas,S35,,,1,,,,,,,,,,,,,,,,
1001326,Viktor Vorkampfer,S35,,,,1,,,,,,,,,,,,,,,
1001319,Noro Wozy,S35,,,,1,,,,,,,,,,,,,,,
1001318,Chris York,S35,,,,1,,,,,,,,,,,,,,,
1001275,Zander Rhys,S35,,,,1,,,,,,,,,,,,,,,
1001307,Jakub Trocheck,S35,,,,1,,,,,,,,,,,,,,,
1100131,Aleksandr Aleksandrov,S35,,,,1,,,,,,,,,,,,,,,
1001000,Geoffrey Allen,S36,,,,,,,,0,,,,,,,,,,,
1000944,Winston Windsor,S36,,,,,,,,0,,,,,,,,,,,
1001029,Jack Durden,S36,,,,,,,,1,,,,,,,,,,,
1001235,Ludwig Koch Schroder,S36,,,,,,,,,1,,,,,,,,,,
1001250,Kyle Kylrad,S36,,,,,,,,,0,,,,,,,,,,
482,Joe Kurczewski,S36,,,,,,,,,0,,,,,,,,,,
1001008,Randy Randleman,S36,,,,,,,,,,1,,,,,,,,,
1001250,Kyle Kylrad,S36,,,,,,,,,,0,,,,,,,,,
1001031,Lord Pretty Flacko,S36,,,,,,,,,,0,,,,,,,,,
1100105,Robert Andersson,S36,,,,,,,,,,,1,,,,,,,,
1100126,Timo Haas,S36,,,,,,,,,,,0,,,,,,,,
1100116,Mikke Laukkanen,S36,,,,,,,,,,,0,,,,,,,,
1001355,Crossfit Jesus,S36,,,,,,,,,,,,0,,,,,,,
1001328,Xander Green,S36,,,,,,,,,,,,0,,,,,,,
1000440,John Langabeer,S36,,,,,,,,,,,,1,,,,,,,
1000835,Alonzo Garbanzo,S36,,,,,,,,,,,,,0,,,,,,
1000887,Bubba Nuck,S36,,,,,,,,,,,,,1,,,,,,
1001235,Ludwig Koch Schroder,S36,,,,,,,,,,,,,0,,,,,,
1001008,Randy Randleman,S36,,,,,,,,,,,,,,1,,,,,
1000908,Kian Hamilton,S36,,,,,,,,,,,,,,0,,,,,
1100105,Robert Andersson,S36,,,,,,,,,,,,,,0,,,,,
1001231,Danny Foster,S36,,,,,,,,,,,,,,,1,,,,
1100105,Robert Andersson,S36,,,,,,,,,,,,,,,,1,,,
1001008,Randy Randleman,S36,,,,,,,,,,,,,,,,,1,,
1001008,Randy Randleman,S36,,,,,,,,,,,,,,,,,,1,
1001008,Randy Randleman,S36,,,,,,,,,,,,,,,,,,,1
1000811,Liam Kinsler,S36,,,,,,1,,,,,,,,,,,,,
1001001,Vladimir Lidstrom,S36,,,,,,1,,,,,,,,,,,,,
1001020,Sven Karlsson,S36,,,,,,1,,,,,,,,,,,,,
1001000,Geoffrey Allen,S36,,,,,,1,,,,,,,,,,,,,
1001195,Beau Bent,S36,,,,,,1,,,,,,,,,,,,,
1001216,Conklin Owen,S36,,,,,,1,,,,,,,,,,,,,
1001029,Jack Durden,S36,,,,,,1,,,,,,,,,,,,,
1001064,Adam Falk,S36,,,,,,1,,,,,,,,,,,,,
1001312,Zanarkand Abes,S36,,,,,,1,,,,,,,,,,,,,
1001097,Rick James,S36,,,,,,1,,,,,,,,,,,,,
1001305,Vasily Horvat,S36,,,,,,1,,,,,,,,,,,,,
1001356,Alex Reaper,S36,,,,,,1,,,,,,,,,,,,,
1001340,Elias Norberg,S36,,,,,,1,,,,,,,,,,,,,
1001339,Yaneder Dilder,S36,,,,,,1,,,,,,,,,,,,,
1001063,Lord Vader,S36,,,,,,1,,,,,,,,,,,,,
1001057,Cody Black,S36,,,,,,1,,,,,,,,,,,,,
1001255,Adam Kaiser,S36,,,,,,1,,,,,,,,,,,,,
1000944,Winston Windsor,S36,,,,,,1,,,,,,,,,,,,,
1100128,Georgette Pel,S36,,,,,,1,,,,,,,,,,,,,
1100123,Oskar Molmsten Jr.,S36,,,,,,1,,,,,,,,,,,,,
1002776,John LangabeerI,S36,,,,1,,,,,,,,,,,,,,,
1001008,Randy Randleman,S36,1,,,,,,,,,,,,,,,,,,
1001031,Lord Pretty Flacko,S36,1,,,,,,,,,,,,,,,,,,
1001044,Don Pellegrino,S36,1,,,,,,,,,,,,,,,,,,
1001235,Ludwig Koch Schroder,S36,1,,,,,,,,,,,,,,,,,,
1000835,Alonzo Garbanzo,S36,1,,,,,,,,,,,,,,,,,,
1100105,Robert Andersson,S36,1,,,,,,,,,,,,,,,,,,
1001242,Jason Visser,S36,,1,,,,,,,,,,,,,,,,,
1001238,Zach Evans,S36,,1,,,,,,,,,,,,,,,,,
1000984,Damien Wert,S36,,1,,,,,,,,,,,,,,,,,
1001249,Max Weber,S36,,1,,,,,,,,,,,,,,,,,
1000887,Bubba Nuck,S36,,1,,,,,,,,,,,,,,,,,
1100116,Mikke Laukkanen,S36,,1,,,,,,,,,,,,,,,,,
1000908,Kian Hamilton,S36,,,1,,,,,,,,,,,,,,,,
1001272,Luke Atmey,S36,,,1,,,,,,,,,,,,,,,,
1001250,Kyle Kylrad,S36,,,1,,,,,,,,,,,,,,,,
1001136,Marc-Andre Malkin,S36,,,1,,,,,,,,,,,,,,,,
1001058,Wyatt Wollker,S36,,,1,,,,,,,,,,,,,,,,
1100081,Hunter Wong,S36,,,1,,,,,,,,,,,,,,,,
1001328,Xander Green,S36,,,,1,,,,,,,,,,,,,,,
1001355,Crossfit Jesus,S36,,,,1,,,,,,,,,,,,,,,
1001347,Trucker Grogan,S36,,,,1,,,,,,,,,,,,,,,
1001341,Teddy Kesler,S36,,,,1,,,,,,,,,,,,,,,
1004901,Jimmy Wagner,S36,,,,1,,,,,,,,,,,,,,,
1001238,Zach Evans,S37,,,,,,,,0,,,,,,,,,,,
1001080,Luke Fleming,S37,,,,,,,,0,,,,,,,,,,,
1001237,Corey Bearss,S37,,,,,,,,1,,,,,,,,,,,
1001301,Teodors Cukurs,S37,,,,,,,,,1,,,,,,,,,,
1001237,Corey Bearss,S37,,,,,,,,,0,,,,,,,,,,
1001234,Brennan Kennedy,S37,,,,,,,,,0,,,,,,,,,,
1001237,Corey Bearss,S37,,,,,,,,,,0,,,,,,,,,
1001163,Mikko Linna,S37,,,,,,,,,,1,,,,,,,,,
1001159,Sebastian Strange,S37,,,,,,,,,,0,,,,,,,,,
1100105,Robert Andersson,S37,,,,,,,,,,,0,,,,,,,,
1100117,Michael McFadden,S37,,,,,,,,,,,1,,,,,,,,
1100120,Jeff Kirkstone,S37,,,,,,,,,,,0,,,,,,,,
1001387,Dani Forsberg,S37,,,,,,,,,,,,0,,,,,,,
1001367,Louie Garrett,S37,,,,,,,,,,,,0,,,,,,,
84,Robert Phelps,S37,,,,,,,,,,,,1,,,,,,,
1000835,Alonzo Garbanzo,S37,,,,,,,,,,,,,1,,,,,,
1001275,Zander Rhys,S37,,,,,,,,,,,,,0,,,,,,
1001136,Marc-Andre Malkin,S37,,,,,,,,,,,,,0,,,,,,
1001008,Randy Randleman,S37,,,,,,,,,,,,,,1,,,,,
1000947,VLAD McZehrl,S37,,,,,,,,,,,,,,0,,,,,
1001163,Mikko Linna,S37,,,,,,,,,,,,,,0,,,,,
1001231,Danny Foster,S37,,,,,,,,,,,,,,,1,,,,
1100117,Michael McFadden,S37,,,,,,,,,,,,,,,,1,,,
1000947,VLAD McZehrl,S37,,,,,,,,,,,,,,,,,1,,
1001008,Randy Randleman,S37,,,,,,,,,,,,,,,,,,1,
1001242,Jason Visser,S37,,,,,,,,,,,,,,,,,,,1
1001242,Jason Visser,S37,,,,,,1,,,,,,,,,,,,,
1001080,Luke Fleming,S37,,,,,,1,,,,,,,,,,,,,
1002779,Willy Mack,S37,,,,,,1,,,,,,,,,,,,,
1001237,Corey Bearss,S37,,,,,,1,,,,,,,,,,,,,
1001413,Maurizio Arrivabene,S37,,,,,,1,,,,,,,,,,,,,
1001229,Kip O'Callahan,S37,,,,,,1,,,,,,,,,,,,,
1001378,Cash Money,S37,,,,,,1,,,,,,,,,,,,,
1001238,Zach Evans,S37,,,,,,1,,,,,,,,,,,,,
1000947,VLAD McZehrl,S37,,,,,,1,,,,,,,,,,,,,
1001044,Don Pellegrino,S37,,,,,,1,,,,,,,,,,,,,
1000867,Elyk,S37,,,,,,1,,,,,,,,,,,,,
1001420,Vijanupatan Singh,S37,,,,,,1,,,,,,,,,,,,,
1001377,Kaspars Berzins,S37,,,,,,1,,,,,,,,,,,,,
1001249,Max Weber,S37,,,,,,1,,,,,,,,,,,,,
1000943,Big Manius,S37,,,,,,1,,,,,,,,,,,,,
1001322,Isaac Cormier-Hale,S37,,,,,,1,,,,,,,,,,,,,
1001082,Scott Robertson,S37,,,,,,1,,,,,,,,,,,,,
1001276,Alek Koivu,S37,,,,,,1,,,,,,,,,,,,,
1001373,Karl Hefeweizen,S37,,,,,,1,,,,,,,,,,,,,
1001278,Adam GreenHolm,S37,,,,,,1,,,,,,,,,,,,,
1100106,Lukas Berger,S37,,,,,,1,,,,,,,,,,,,,
1100135,Patrick Diehl,S37,,,,,,1,,,,,,,,,,,,,
1001008,Randy Randleman,S37,1,,,,,,,,,,,,,,,,,,
1000947,VLAD McZehrl,S37,1,,,,,,,,,,,,,,,,,,
482,Joe Kurczewski,S37,1,,,,,,,,,,,,,,,,,,
1001136,Marc-Andre Malkin,S37,1,,,,,,,,,,,,,,,,,,
1000835,Alonzo Garbanzo,S37,1,,,,,,,,,,,,,,,,,,
1100117,Michael McFadden,S37,1,,,,,,,,,,,,,,,,,,
1001242,Jason Visser,S37,,1,,,,,,,,,,,,,,,,,
1001163,Mikko Linna,S37,,1,,,,,,,,,,,,,,,,,
1001159,Sebastian Strange,S37,,1,,,,,,,,,,,,,,,,,
1001198,Ben Dover,S37,,1,,,,,,,,,,,,,,,,,
1000887,Bubba Nuck,S37,,1,,,,,,,,,,,,,,,,,
1100120,Jeff Kirkstone,S37,,1,,,,,,,,,,,,,,,,,
1001104,Jonathan Lundberg,S37,,,1,,,,,,,,,,,,,,,,
1000845,Kristian Eriksson,S37,,,1,,,,,,,,,,,,,,,,
1001272,Luke Atmey,S37,,,1,,,,,,,,,,,,,,,,
1000944,Winston Windsor,S37,,,1,,,,,,,,,,,,,,,,
1001058,Wyatt Wollker,S37,,,1,,,,,,,,,,,,,,,,
1100105,Robert Andersson,S37,,,1,,,,,,,,,,,,,,,,
84,Robert Phelps,S37,,,,1,,,,,,,,,,,,,,,
1001367,Louie Garrett,S37,,,,1,,,,,,,,,,,,,,,
1001387,Dani Forsberg,S37,,,,1,,,,,,,,,,,,,,,
1001362,Jack Hansen,S37,,,,1,,,,,,,,,,,,,,,
1001382,Finn Kruger,S37,,,,1,,,,,,,,,,,,,,,
1100113,Richard C. Hocolate,S37,,,,1,,,,,,,,,,,,,,,
1001182,Ace Redding,S38,,,,,,,,0,,,,,,,,,,,
1001008,Randy Randleman,S38,,,,,,,,0,,,,,,,,,,,
1100122,Jason Aittokallio,S38,,,,,,,,1,,,,,,,,,,,
1001312,Zanarkand Abes,S38,,,,,,,,,1,,,,,,,,,,
1001328,Xander Green,S38,,,,,,,,,0,,,,,,,,,,
1001243,Isaac Kaiser,S38,,,,,,,,,0,,,,,,,,,,
1001237,Corey Bearss,S38,,,,,,,,,,0,,,,,,,,,
1001238,Zach Evans,S38,,,,,,,,,,1,,,,,,,,,
1001104,Jonathan Lundberg,S38,,,,,,,,,,0,,,,,,,,,
1100154,Olli O'Koivu,S38,,,,,,,,,,,0,,,,,,,,
1100128,Georgette Pel,S38,,,,,,,,,,,0,,,,,,,,
1100120,Jeff Kirkstone,S38,,,,,,,,,,,1,,,,,,,,
1001396,Oisin Fletcher,S38,,,,,,,,,,,,0,,,,,,,
1001407,Tigole Bitties,S38,,,,,,,,,,,,0,,,,,,,
1001513,Vratislav Zbynek,S38,,,,,,,,,,,,1,,,,,,,
1001062,Jasper Clayton,S38,,,,,,,,,,,,,1,,,,,,
1001249,Max Weber,S38,,,,,,,,,,,,,0,,,,,,
1001275,Zander Rhys,S38,,,,,,,,,,,,,0,,,,,,
1100120,Jeff Kirkstone,S38,,,,,,,,,,,,,,1,,,,,
1100154,Olli O'Koivu,S38,,,,,,,,,,,,,,0,,,,,
1001238,Zach Evans,S38,,,,,,,,,,,,,,0,,,,,
1001231,Danny Foster,S38,,,,,,,,,,,,,,,1,,,,
1100120,Jeff Kirkstone,S38,,,,,,,,,,,,,,,,1,,,
1001159,Sebastian Strange,S38,,,,,,,,,,,,,,,,,1,,
1001238,Zach Evans,S38,,,,,,,,,,,,,,,,,,1,
1001238,Zach Evans,S38,,,,,,,,,,,,,,,,,,,1
1001164,Harry Hans,S38,,,,,,1,,,,,,,,,,,,,
1001182,Ace Redding,S38,,,,,,1,,,,,,,,,,,,,
1001000,Geoffrey Allen,S38,,,,,,1,,,,,,,,,,,,,
1001335,Brett Kennedy,S38,,,,,,1,,,,,,,,,,,,,
1001272,Luke Atmey,S38,,,,,,1,,,,,,,,,,,,,
1001355,Crossfit Jesus,S38,,,,,,1,,,,,,,,,,,,,
1001127,Bennett Jones,S38,,,,,,1,,,,,,,,,,,,,
1001303,Rurik Razin,S38,,,,,,1,,,,,,,,,,,,,
1000833,Dean Colt,S38,,,,,,1,,,,,,,,,,,,,
1000887,Bubba Nuck,S38,,,,,,1,,,,,,,,,,,,,
1001193,Hunky Monkey,S38,,,,,,1,,,,,,,,,,,,,
1000944,Winston Windsor,S38,,,,,,1,,,,,,,,,,,,,
1001184,Nucky Toohoots,S38,,,,,,1,,,,,,,,,,,,,
1001323,Niklaus St. Croix,S38,,,,,,1,,,,,,,,,,,,,
1001346,Maverick O'Dooley,S38,,,,,,1,,,,,,,,,,,,,
1001417,Johnny Pollak,S38,,,,,,1,,,,,,,,,,,,,
1001200,Evgeny Yakikov,S38,,,,,,1,,,,,,,,,,,,,
1100122,Jason Aittokallio,S38,,,,,,1,,,,,,,,,,,,,
1100089,Erik Lundqvist,S38,,,,,,1,,,,,,,,,,,,,
1001238,Zach Evans,S38,1,,,,,,,,,,,,,,,,,,
1001225,Pietra Volkova,S38,1,,,,,,,,,,,,,,,,,,
1001237,Corey Bearss,S38,1,,,,,,,,,,,,,,,,,,
1001062,Jasper Clayton,S38,1,,,,,,,,,,,,,,,,,,
1001275,Zander Rhys,S38,1,,,,,,,,,,,,,,,,,,
1100120,Jeff Kirkstone,S38,1,,,,,,,,,,,,,,,,,,
1001159,Sebastian Strange,S38,,1,,,,,,,,,,,,,,,,,
391,Terrance Nova,S38,,1,,,,,,,,,,,,,,,,,
482,Joe Kurczewski,S38,,1,,,,,,,,,,,,,,,,,
1001283,Noctis Caelum,S38,,1,,,,,,,,,,,,,,,,,
1001249,Max Weber,S38,,1,,,,,,,,,,,,,,,,,
1100154,Olli O'Koivu,S38,,1,,,,,,,,,,,,,,,,,
1001242,Jason Visser,S38,,,1,,,,,,,,,,,,,,,,
1001167,Kelly Rivet,S38,,,1,,,,,,,,,,,,,,,,
1001318,Chris York,S38,,,1,,,,,,,,,,,,,,,,
1000943,Big Manius,S38,,,1,,,,,,,,,,,,,,,,
1001063,Lord Vader,S38,,,1,,,,,,,,,,,,,,,,
1100113,Richard C. Hocolate,S38,,,1,,,,,,,,,,,,,,,,
1001397,Eric Pelletier,S38,,,,1,,,,,,,,,,,,,,,
1001407,Tigole Bitties,S38,,,,1,,,,,,,,,,,,,,,
1001513,Vratislav Zbynek,S38,,,,1,,,,,,,,,,,,,,,
1001419,Chippy Chiclets,S38,,,,1,,,,,,,,,,,,,,,
306,Tor Tuck,S38,,,,1,,,,,,,,,,,,,,,
1100141,Artom Zhumbayev,S38,,,,1,,,,,,,,,,,,,,,
1001058,Wyatt Wollker,S38,,,,,,1,,,,,,,,,,,,,
391,Terrance Nova,S39,,,,,,,,0,,,,,,,,,,,
1100126,Timo Haas,S39,,,,,,,,0,,,,,,,,,,,
1001159,Sebastian Strange,S39,,,,,,,,1,,,,,,,,,,,
1001367,Louie Garrett,S39,,,,,,,,,1,,,,,,,,,,
1001381,Angelo Odjick,S39,,,,,,,,,0,,,,,,,,,,
1100152,Jordin FourFour Jr.,S39,,,,,,,,,0,,,,,,,,,,
1001318,Chris York,S39,,,,,,,,,,1,,,,,,,,,
1001117,Maximilian Wachter,S39,,,,,,,,,,0,,,,,,,,,
1001300,Cory Knouse,S39,,,,,,,,,,0,,,,,,,,,
1100126,Timo Haas,S39,,,,,,,,,,,1,,,,,,,,
1100154,Olli O'Koivu,S39,,,,,,,,,,,0,,,,,,,,
1100113,Richard C. Hocolate,S39,,,,,,,,,,,0,,,,,,,,
402,Jack Tanner,S39,,,,,,,,,,,,0,,,,,,,
1001429,Kevin Marks,S39,,,,,,,,,,,,0,,,,,,,
1001443,Alexander Zajac,S39,,,,,,,,,,,,1,,,,,,,
1001217,Alexis Metzler,S39,,,,,,,,,,,,,1,,,,,,
1001255,Adam Kaiser,S39,,,,,,,,,,,,,0,,,,,,
1001063,Lord Vader,S39,,,,,,,,,,,,,0,,,,,,
1001008,Randy Randleman,S39,,,,,,,,,,,,,,0,,,,,
1100126,Timo Haas,S39,,,,,,,,,,,,,,1,,,,,
1001216,Conklin Owen,S39,,,,,,,,,,,,,,0,,,,,
1001432,John Grossman Jr.,S39,,,,,,,,,,,,,,,1,,,,
1100126,Timo Haas,S39,,,,,,,,,,,,,,,,1,,,
1000845,Kristian Eriksson,S39,,,,,,,,,,,,,,,,,1,,
1001318,Chris York,S39,,,,,,,,,,,,,,,,,,1,
1100126,Timo Haas,S39,,,,,,,,,,,,,,,,,,,1
1002220,Eero Hamalainen,S39,,,,,,1,,,,,,,,,,,,,
1001680,Isak Odegard,S39,,,,,,1,,,,,,,,,,,,,
1000835,Alonzo Garbanzo,S39,,,,,,1,,,,,,,,,,,,,
1000791,Pedro Sarantez,S39,,,,,,1,,,,,,,,,,,,,
391,Terrance Nova,S39,,,,,,1,,,,,,,,,,,,,
1001104,Jonathan Lundberg,S39,,,,,,1,,,,,,,,,,,,,
1001282,Derrick Glover,S39,,,,,,1,,,,,,,,,,,,,
1001397,Eric Pelletier,S39,,,,,,1,,,,,,,,,,,,,
1001031,Lord Pretty Flacko,S39,,,,,,1,,,,,,,,,,,,,
1001350,Sterling Slaughter,S39,,,,,,1,,,,,,,,,,,,,
1001159,Sebastian Strange,S39,,,,,,1,,,,,,,,,,,,,
1001296,Halfdan Thorstein,S39,,,,,,1,,,,,,,,,,,,,
1001372,Cam Ouellette,S39,,,,,,1,,,,,,,,,,,,,
1001428,Dick Skillstedt,S39,,,,,,1,,,,,,,,,,,,,
1001199,Karl Hertzberg,S39,,,,,,1,,,,,,,,,,,,,
1001283,Noctis Caelum,S39,,,,,,1,,,,,,,,,,,,,
1001094,Mattias Holmberg,S39,,,,,,1,,,,,,,,,,,,,
1001379,Fedor Shirobokov,S39,,,,,,1,,,,,,,,,,,,,
1100154,Olli O'Koivu,S39,,,,,,1,,,,,,,,,,,,,
1100136,Charlotta Caspari,S39,,,,,,1,,,,,,,,,,,,,
330,Sebastien Primeau,S39,,,,,,1,,,,,,,,,,,,,
1001318,Chris York,S39,1,,,,,,,,,,,,,,,,,,
1001216,Conklin Owen,S39,1,,,,,,,,,,,,,,,,,,
1000845,Kristian Eriksson,S39,1,,,,,,,,,,,,,,,,,,
1001217,Alexis Metzler,S39,1,,,,,,,,,,,,,,,,,,
1001235,Ludwig Koch Schroder,S39,1,,,,,,,,,,,,,,,,,,
1100126,Timo Haas,S39,1,,,,,,,,,,,,,,,,,,
1001008,Randy Randleman,S39,,1,,,,,,,,,,,,,,,,,
1001312,Zanarkand Abes,S39,,1,,,,,,,,,,,,,,,,,
1001272,Luke Atmey,S39,,1,,,,,,,,,,,,,,,,,
1001275,Zander Rhys,S39,,1,,,,,,,,,,,,,,,,,
1001063,Lord Vader,S39,,1,,,,,,,,,,,,,,,,,
1100154,Olli O'Koivu,S39,,1,,,,,,,,,,,,,,,,,
1001227,Ronnie Westbrook,S39,,,1,,,,,,,,,,,,,,,,
278,Mike Izzy,S39,,,1,,,,,,,,,,,,,,,,
1001029,Jack Durden,S39,,,1,,,,,,,,,,,,,,,,
1001255,Adam Kaiser,S39,,,1,,,,,,,,,,,,,,,,
1001249,Max Weber,S39,,,1,,,,,,,,,,,,,,,,
1100113,Richard C. Hocolate,S39,,,1,,,,,,,,,,,,,,,,
1001443,Alexander Zajac,S39,,,,1,,,,,,,,,,,,,,,
1001431,Blabar Bananerstrom,S39,,,,1,,,,,,,,,,,,,,,
1001429,Kevin Marks,S39,,,,1,,,,,,,,,,,,,,,
402,Jack Tanner,S39,,,,1,,,,,,,,,,,,,,,
1001432,John Grossman Jr.,S39,,,,1,,,,,,,,,,,,,,,
1100144,Johnny Yuma,S39,,,,1,,,,,,,,,,,,,,,
482,Joe Kurczewski,S40,,,,,,,,0,,,,,,,,,,,
1100113,Richard C. Hocolate,S40,,,,,,,,1,,,,,,,,,,,
1001387,Dani Forsberg,S40,,,,,,,,0,,,,,,,,,,,
1001408,Teddy Cuddles,S40,,,,,,,,,1,,,,,,,,,,
1001326,Viktor Vorkampfer,S40,,,,,,,,,0,,,,,,,,,,
1001364,Shoyu Kikkoman,S40,,,,,,,,,0,,,,,,,,,,
1001318,Chris York,S40,,,,,,,,,,1,,,,,,,,,
482,Joe Kurczewski,S40,,,,,,,,,,0,,,,,,,,,
1001225,Pietra Volkova,S40,,,,,,,,,,0,,,,,,,,,
1100117,Michael McFadden,S40,,,,,,,,,,,0,,,,,,,,
1100122,Jason Aittokallio,S40,,,,,,,,,,,0,,,,,,,,
1100121,Ekaterina Rudnikova,S40,,,,,,,,,,,1,,,,,,,,
258,Gabriel Wong,S40,,,,,,,,,,,,0,,,,,,,
1001466,The Dude,S40,,,,,,,,,,,,0,,,,,,,
665,Liam O'Callaghan,S40,,,,,,,,,,,,1,,,,,,,
1000835,Alonzo Garbanzo,S40,,,,,,,,,,,,,1,,,,,,
1001255,Adam Kaiser,S40,,,,,,,,,,,,,0,,,,,,
1001063,Lord Vader,S40,,,,,,,,,,,,,0,,,,,,
482,Joe Kurczewski,S40,,,,,,,,,,,,,,1,,,,,
1001318,Chris York,S40,,,,,,,,,,,,,,0,,,,,
1001272,Luke Atmey,S40,,,,,,,,,,,,,,0,,,,,
1001231,Danny Foster,S40,,,,,,,,,,,,,,,1,,,,
1100117,Michael McFadden,S40,,,,,,,,,,,,,,,,1,,,
1001318,Chris York,S40,,,,,,,,,,,,,,,,,1,,
1001318,Chris York,S40,,,,,,,,,,,,,,,,,,1,
482,Joe Kurczewski,S40,,,,,,,,,,,,,,,,,,,1
482,Joe Kurczewski,S40,,,,,,1,,,,,,,,,,,,,
278,Mike Izzy,S40,,,,,,1,,,,,,,,,,,,,
1001415,Roman Augustus,S40,,,,,,1,,,,,,,,,,,,,
1000737,Esa Anrikkanen,S40,,,,,,1,,,,,,,,,,,,,
1000912,Michael Boychuk,S40,,,,,,1,,,,,,,,,,,,,
1001374,Casey Creller,S40,,,,,,1,,,,,,,,,,,,,
1001387,Dani Forsberg,S40,,,,,,1,,,,,,,,,,,,,
1001367,Louie Garrett,S40,,,,,,1,,,,,,,,,,,,,
1001376,Chuck Goody Jr.,S40,,,,,,1,,,,,,,,,,,,,
1001474,Hunter Jones,S40,,,,,,1,,,,,,,,,,,,,
1001255,Adam Kaiser,S40,,,,,,1,,,,,,,,,,,,,
